Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788457337,64,POST,/predict,476.600000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
1788457337,64,,Aggregated,476.500000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
1788457338,64,POST,/predict,476.600000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
1788457338,64,,Aggregated,476.500000,0.000000,4,7,11,17,1000,1200,1300,1400,1500,1500,1500,10552,0,4,137.0259744840804,0.5025840000598691,2177.731541999492,92.9572592873389
1788457339,64,POST,/predict,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457339,64,,Aggregated,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457340,64,POST,/predict,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457340,64,,Aggregated,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457341,64,POST,/predict,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457341,64,,Aggregated,504.100000,0.000000,4,6,8,15,230,1200,1300,1400,1500,1500,1500,12142,0,4,132.11600821224008,0.5025840000598691,2177.731541999492,92.96722121561523
1788457342,64,POST,/predict,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457342,64,,Aggregated,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457343,64,POST,/predict,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457343,64,,Aggregated,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457344,64,POST,/predict,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457344,64,,Aggregated,496.800000,0.000000,4,6,9,16,200,1200,1300,1400,1600,1600,1600,13679,0,4,133.563841386506,0.5025840000598691,2177.731541999492,92.96169310622122
1788457345,64,POST,/predict,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457345,64,,Aggregated,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457346,64,POST,/predict,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457346,64,,Aggregated,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457347,64,POST,/predict,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457347,64,,Aggregated,537.300000,0.000000,4,6,9,16,1000,1200,1300,1400,1600,1600,1600,15167,0,4,133.06268940575092,0.5025840000598691,2177.731541999492,92.96696775895035
1788457348,64,POST,/predict,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457348,64,,Aggregated,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457349,64,POST,/predict,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457349,64,,Aggregated,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457350,64,POST,/predict,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457350,64,,Aggregated,531.600000,0.000000,4,7,11,16,38,1200,1400,1500,1900,2000,2000,16293,0,4,133.4271325170346,0.5025840000598691,2177.731541999492,92.95574786718223
1788457351,64,POST,/predict,452.300000,0.000000,5,8,13,18,1000,1300,1800,1900,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457351,64,,Aggregated,452.300000,0.000000,5,8,13,18,1000,1300,1800,1900,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457352,64,POST,/predict,452.300000,0.000000,5,8,13,18,1000,1300,1800,1900,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457352,64,,Aggregated,452.300000,0.000000,5,8,13,18,1000,1300,1800,1900,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457353,64,POST,/predict,452.300000,0.000000,5,9,14,18,970,1400,1900,2100,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457353,64,,Aggregated,452.300000,0.000000,5,9,14,18,970,1400,1900,2100,2200,2200,2200,17105,0,4,138.441437731484,0.5025840000598691,2245.224041000256,92.95422391113709
1788457355,64,POST,/predict,406.400000,0.000000,5,8,13,17,1000,1300,1900,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
1788457355,64,,Aggregated,406.400000,0.000000,5,8,13,17,1000,1300,1900,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
1788457356,64,POST,/predict,406.400000,0.000000,5,8,13,17,1000,1300,1900,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
1788457356,64,,Aggregated,406.400000,0.000000,5,8,13,17,1000,1300,1900,2100,2200,2200,2200,18465,0,4,140.43643367387062,0.5025840000598691,2245.224041000256,92.96003249390739
