Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788458116,33,POST,/predict,77.800000,0.000000,20,350,440,480,760,920,1100,7200,7300,7400,7400,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458116,33,,Aggregated,77.800000,0.000000,20,350,440,480,760,920,1100,7200,7300,7400,7400,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458117,39,POST,/predict,77.800000,0.000000,20,350,440,480,760,920,1100,7200,7300,7400,7400,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458117,39,,Aggregated,77.800000,0.000000,20,350,440,480,760,920,1100,7200,7300,7400,7400,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458118,45,POST,/predict,77.800000,0.000000,21,360,440,480,700,830,1100,1100,1100,1100,1100,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458118,45,,Aggregated,77.800000,0.000000,21,360,440,480,700,830,1100,1100,1100,1100,1100,3425,0,110,454.158927879719,0.5963749999864376,7351.241125000342,93.08204379562044
1788458119,51,POST,/predict,109.300000,0.000000,29,350,450,510,750,870,1100,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458119,51,,Aggregated,109.300000,0.000000,29,350,450,510,750,870,1100,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458120,56,POST,/predict,109.300000,0.000000,29,350,450,510,750,870,1100,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458120,56,,Aggregated,109.300000,0.000000,29,350,450,510,750,870,1100,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458121,62,POST,/predict,109.300000,0.000000,55,370,490,560,760,870,920,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458121,62,,Aggregated,109.300000,0.000000,55,370,490,560,760,870,920,1100,1100,1100,1100,3871,0,79,432.2093580405664,0.5963749999864376,7351.241125000342,93.05683285972617
1788458122,68,POST,/predict,122.900000,0.000000,63,390,530,650,800,920,1200,1200,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
1788458122,68,,Aggregated,122.900000,0.000000,63,390,530,650,800,920,1200,1200,1400,1400,1400,4321,0,68,423.3457539467786,0.5963749999864376,7351.241125000342,93.02915991668596
